101,156,199,350,0
160,170,249,310,0
109,212,233,361,0
147,130,259,296,0
103,95,224,288,0
180,195,253,321,0
156,91,245,290,0
164,90,235,217,0
102,148,232,266,0
141,146,253,332,0
91,73,243,300,0
224,115,290,316,0
97,124,296,375,1
183,149,269,331,0
140,142,227,256,0
53,49,371,382,0
147,201,227,277,0
54,42,327,348,0
88,121,317,282,0
80,63,376,437,0
90,67,343,340,0
85,54,348,377,0
53,66,290,340,0
127,64,314,339,0
107,77,332,368,1
132,88,342,359,0
147,128,299,337,0
191,115,310,274,0
140,130,301,335,0
132,133,297,324,0
81,75,317,301,0
123,85,311,403,0
11,2,359,375,0
27,0,425,446,1
94,32,308,355,1
79,23,371,372,0
97,49,350,413,0
92,86,358,403,0
113,141,357,411,1
92,86,387,386,0
75,141,305,373,0
10,104,436,375,1
147,115,308,342,0
148,126,262,291,0
94,67,303,379,0
59,42,374,370,0
122,147,260,357,0
74,16,423,444,1
88,103,368,411,0
127,70,406,378,0
2,21,409,445,0
73,75,356,384,0
106,19,339,386,0
214,178,270,285,0
227,156,278,279,0
104,70,367,390,0
44,100,414,297,0
108,92,305,359,0
137,124,329,320,0
183,171,297,258,0
172,113,296,299,0
107,53,338,342,0
85,116,390,334,0
22,8,419,432,0
139,107,328,361,0
116,95,323,331,0
179,94,287,407,0
147,103,287,304,0
91,49,326,345,0
96,127,271,360,0
141,76,311,411,0
82,111,350,371,1
102,94,348,435,0
22,66,367,386,0
164,113,335,332,0
57,113,285,362,1
65,99,367,345,0
137,97,329,347,0
177,144,257,279,1
32,114,392,386,0
1,3,447,447,0
126,61,281,310,0
145,137,254,320,0
65,32,399,387,0
153,70,328,390,0
76,132,315,335,0
57,65,399,432,0
66,107,349,412,0
181,155,262,268,1
125,180,284,348,0
62,27,286,359,0
65,1,352,398,0
52,59,276,330,0
129,115,299,299,0
156,64,300,337,0
150,126,298,317,0
152,205,273,362,0
138,100,308,290,0
136,63,318,426,0
128,23,340,394,0
77,67,344,387,1
129,95,332,385,0
117,47,339,337,0
27,0,432,408,1
116,32,361,365,0
186,113,281,267,0
0,48,440,389,0
91,23,393,330,0
115,54,337,370,1
67,124,304,334,0
121,99,312,337,0
83,36,349,408,0
156,149,288,296,1
57,68,364,422,0
154,109,295,363,0
44,71,394,391,0
43,44,423,405,0
45,13,379,431,0
0,63,445,365,0
131,137,346,324,1
117,86,313,316,0
134,105,319,377,0
58,18,383,447,1
140,36,278,331,0
80,61,364,401,1
42,43,429,400,1
51,130,332,399,0
110,124,314,330,0
91,67,333,422,0
76,145,245,390,0
132,87,321,311,0
88,37,362,378,0
75,1,413,447,0
140,145,274,293,0
83,44,346,387,1
90,54,315,375,0
75,1,386,447,0
118,61,347,338,0
165,151,309,290,0
209,145,298,310,0
151,111,299,288,0
0,24,443,441,0
1,1,435,447,0
124,113,294,363,0
97,55,380,363,0
84,158,388,360,1
175,148,305,320,0
73,102,348,382,0
111,52,314,366,0
79,1,426,447,0
121,118,299,311,0
87,9,388,447,0
106,77,323,347,1
149,127,294,340,1
111,100,295,428,0
201,179,280,303,0
175,150,295,307,0
172,147,294,296,1
176,193,274,320,0
141,112,302,353,0
0,61,446,408,0
89,82,331,318,1
54,78,388,445,0
104,64,334,401,0
158,142,283,275,0
132,87,297,321,0
87,95,379,344,0
142,94,307,323,0
80,42,366,383,1
132,181,300,358,0
127,44,362,377,1
188,98,293,309,0
188,149,277,286,0
147,106,294,337,0
125,104,315,323,0
182,107,242,310,0
76,181,320,355,0
116,170,300,308,0
101,59,348,441,0
37,81,383,417,0
53,81,430,420,0
121,81,292,401,0
125,11,432,382,0
17,149,210,447,1
22,51,392,442,0
0,0,366,446,0
163,130,298,314,0
153,140,295,292,0
182,131,283,285,1
100,36,362,424,0
116,173,357,447,0
74,92,295,353,0
132,155,311,355,0
108,96,324,334,0
151,182,290,332,0
0,0,447,447,0
143,133,324,345,1
149,111,287,329,0
157,53,310,408,0
8,0,407,446,1
72,50,381,340,0
153,131,255,316,0
143,142,262,311,0
131,170,259,282,0
89,50,305,355,1
115,73,342,348,1
152,201,265,294,0
150,98,286,332,0
101,45,337,408,0
111,66,344,441,0
35,24,437,428,0
228,189,300,317,1
161,148,260,261,0
185,162,262,271,0
190,179,269,290,0
53,0,408,447,0
136,42,299,352,0
153,107,306,328,0
0,20,406,387,0
106,103,336,316,1
34,1,371,447,1
179,177,301,323,0
136,78,316,304,0
9,1,435,421,0
89,31,357,413,0
116,94,297,345,0
0,1,448,425,1
13,78,423,384,0
93,44,394,407,0
30,110,336,425,0
32,0,426,446,0
80,65,341,371,0
115,80,330,344,0
116,129,307,314,0
52,22,357,396,0
147,114,263,361,0
56,37,446,384,0
79,77,313,356,0
107,83,344,411,0
132,1,372,300,0
96,82,357,409,1
152,127,287,289,0
132,119,276,278,0
142,133,284,345,0
136,144,367,354,1
59,63,366,334,1
104,147,217,274,0
92,100,312,348,1
108,101,318,372,0
157,137,311,340,0
155,99,348,376,0
92,61,356,402,0
102,74,355,329,0
126,77,364,357,1
61,46,423,380,0
125,84,327,399,1
1,0,425,447,0
152,110,308,310,0
234,53,380,254,1
97,28,365,372,0
147,88,323,300,0
199,178,280,293,0
95,12,355,419,0
34,20,418,447,0
68,53,325,388,0
102,92,384,354,0
0,61,407,431,0
145,191,228,299,0
165,112,342,317,0
123,14,427,436,0
129,123,276,363,0
51,103,393,386,0
83,165,352,392,0
94,178,284,347,1
154,144,291,358,0
123,100,285,419,1
140,208,223,324,0
168,96,262,246,0
49,0,439,412,0
169,134,308,275,0
110,104,321,344,0
161,85,301,372,1
20,1,448,447,0
52,24,398,370,0
65,84,425,417,0
132,82,272,322,0
118,133,265,372,0
62,107,369,309,0
25,78,380,410,0
96,56,345,421,0
6,2,448,447,0
109,35,407,439,0
71,87,369,389,0
48,52,380,447,0
108,57,335,353,0
8,119,376,414,0
92,130,336,292,0
141,66,292,382,0
132,126,296,342,0
33,54,428,387,0
159,126,306,357,0
156,88,345,411,0
101,142,290,342,0
134,118,315,314,0
17,43,432,404,0
185,180,255,260,0
65,22,369,436,0
101,78,359,381,0
97,28,348,446,0
139,111,259,407,0
162,100,332,328,0
132,102,330,400,0
151,110,324,351,0
147,145,286,313,0
205,117,274,219,0
154,88,275,267,0
104,89,323,278,1
0,2,448,447,0
35,0,405,388,0
160,162,282,323,0
106,99,336,356,1
215,211,284,299,0
175,160,307,330,0
123,19,388,446,0
55,34,360,447,1
104,75,367,430,1
156,121,267,278,0
87,16,406,409,0
38,53,447,419,0
0,0,447,447,0
77,115,332,335,0
180,183,271,338,0
117,73,337,376,0
33,5,355,433,0
98,67,387,446,0
115,129,281,334,0
101,110,255,331,0
150,94,350,373,0
151,172,304,313,1
148,159,266,303,0
124,129,285,328,0
80,73,370,365,0
0,4,443,447,0
83,156,329,433,0
99,40,330,361,1
159,159,242,290,0
80,109,259,334,1
69,32,407,434,1
108,151,319,400,0
65,0,380,438,0
199,171,262,255,0
167,169,245,282,0
161,121,296,345,0
125,88,360,436,0
127,75,345,353,0
46,78,362,370,0
80,110,324,377,1
127,77,270,333,0
125,138,277,329,0
87,90,432,376,1
80,126,301,387,0
104,87,370,407,0
52,10,397,444,0
129,141,301,349,0
10,0,424,446,1
152,121,317,353,0
180,178,264,276,0
62,59,376,442,0
169,47,324,348,1
135,137,318,335,0
0,213,448,447,1
102,84,349,399,0
95,91,381,388,0
56,0,399,447,1
147,121,310,348,0
125,125,308,338,1
102,88,328,380,0
121,40,301,322,1
178,50,379,339,1
121,63,311,384,1
93,41,387,383,1
135,110,318,288,1
159,162,221,220,0
85,93,331,404,0
92,90,314,382,0
150,102,316,323,0
42,60,393,396,0
142,115,332,338,0
16,16,420,447,1
64,50,447,447,0
7,65,409,380,1
115,82,316,307,0
142,131,322,316,1
169,150,318,326,0
75,138,412,386,0
153,125,319,329,1
18,2,429,447,0
155,160,264,305,0
152,66,370,387,1
72,126,371,324,0
142,110,292,281,0
160,186,242,303,0
83,78,332,384,1
71,66,368,428,0
188,133,305,252,0
133,24,367,445,0
58,148,290,350,0
145,95,290,267,0
171,142,284,288,0
96,98,285,240,0
158,119,234,281,1
71,102,432,404,0
1,80,448,431,0
166,147,279,261,0
26,57,410,446,0
137,179,262,296,0
160,107,276,295,0
132,59,262,229,0
163,107,309,314,0
209,135,299,248,0
160,124,292,346,0
108,65,340,399,0
217,204,300,302,0
128,128,226,254,0
41,0,353,446,0
132,91,329,294,0
128,99,284,332,0
76,132,299,391,0
112,88,313,351,0
107,117,307,335,0
180,170,310,330,0
7,0,438,447,0
65,108,246,294,0
102,163,263,303,0
172,124,322,410,1
103,113,344,303,0
84,60,351,421,0
95,46,369,355,1
198,113,291,253,0
108,156,311,343,0
69,7,344,447,0
172,54,315,368,0
66,61,273,418,0
59,81,448,320,0
139,66,324,429,0
117,173,276,324,0
110,66,391,406,0
52,85,334,401,0
140,124,325,363,0
148,86,369,382,0
130,94,291,369,0
129,114,318,355,1
179,32,301,355,0
0,30,447,447,0
5,20,440,445,1
8,19,414,447,1
47,33,399,403,0
142,167,275,293,0
67,88,338,349,0
93,70,302,307,0
0,219,448,447,0
122,39,308,356,0
9,33,421,426,0
77,37,382,376,1
164,156,268,288,0
143,180,244,290,0
98,110,403,417,0
90,106,350,310,0
140,172,275,344,0
62,0,446,446,1
192,126,288,267,0
29,46,400,351,0
96,66,367,447,0
0,42,446,447,0
229,154,277,245,0
166,27,353,333,0
202,199,270,280,0
167,167,249,273,0
195,171,291,277,0
181,143,291,329,0
195,167,263,287,0
115,94,329,333,0
157,160,266,322,0
181,128,277,263,0
97,90,350,389,0
178,160,277,273,0
164,73,241,180,0
165,135,261,297,1
216,150,291,287,0
150,157,273,301,0
195,181,256,273,0
170,206,271,305,0
178,188,259,252,0
195,160,252,256,0
192,169,277,328,0
112,18,348,370,0
59,5,435,376,0
174,132,280,347,0
188,111,294,291,0
192,192,277,287,0
214,191,258,247,0
181,111,266,207,0
153,76,312,350,0
192,157,280,270,0
202,160,259,270,0
171,157,266,273,0
181,178,280,294,1
234,213,284,281,0
167,132,291,312,0
185,181,269,269,0
202,181,263,245,0
187,180,256,310,0
104,66,305,319,0
114,132,237,319,0
105,36,309,397,0
156,173,258,327,0
181,188,249,266,0
199,171,298,280,0
192,206,266,329,0
171,188,273,308,0
157,160,343,308,0
168,159,292,333,0
130,107,309,364,0
136,76,291,301,0
164,146,245,249,0
174,101,298,329,0
195,171,291,298,0
171,181,259,319,0
195,146,263,259,0
160,196,243,332,0
163,221,250,350,0
165,167,228,330,0
178,265,263,347,0
178,174,280,312,0
207,184,262,262,0
187,179,257,262,0
192,153,294,308,0
118,118,284,340,0
210,198,267,286,0
188,0,396,448,1
129,134,311,361,0
187,121,312,327,0
143,181,291,336,1
132,115,315,371,0
213,164,294,252,0
150,178,221,298,0
137,159,287,305,0
129,220,242,336,0
171,171,266,294,0
188,139,245,273,0
167,167,273,308,0
125,135,302,305,0
155,137,298,344,0
167,181,284,343,0
188,181,259,259,0
174,108,263,256,0
199,160,294,259,0
108,13,350,406,0
129,135,272,365,0
153,149,335,336,1
209,160,287,273,0
124,10,358,408,0
199,171,273,357,0
142,146,247,338,0
178,146,280,291,0
202,188,252,242,0
166,161,298,353,0
206,167,273,249,0
78,6,380,430,0
147,126,328,304,0
94,13,364,385,1
157,122,266,256,0
105,1,376,434,0
127,137,356,307,0
199,140,278,273,1
157,97,287,287,0
195,199,238,256,0
206,167,287,301,0
201,185,256,258,0
101,17,350,335,0
182,129,293,309,0
188,136,291,263,1
160,143,280,301,0
180,172,264,313,0
195,146,273,270,1
185,188,287,277,0
199,206,284,319,0
185,118,305,238,0
194,113,307,296,0
202,188,252,280,0
179,146,249,252,0
118,49,328,375,0
114,145,320,408,0
114,149,277,364,0
167,111,322,336,0
208,218,243,280,0
161,154,280,313,0
179,100,321,356,0
184,94,317,268,0
192,136,259,238,0
157,125,259,263,0
157,10,329,345,0
167,202,280,340,0
167,202,228,280,0
48,136,172,266,0
136,258,259,368,0
135,119,264,369,1
136,73,298,287,0
156,78,290,300,0
65,83,244,355,0
139,178,256,308,0
164,129,284,287,0
220,217,258,270,0
188,115,294,249,0
134,134,300,294,0
206,171,263,277,0
188,181,252,263,0
189,160,277,283,0
213,185,242,231,0
167,174,266,315,0
157,181,252,322,0
237,181,308,336,0
209,160,259,248,0
188,195,259,298,0
139,115,273,305,0
202,170,242,252,0
139,138,298,307,0
209,184,250,258,0
185,181,259,277,0
174,146,287,319,0
206,216,259,270,0
202,185,252,256,0
185,179,263,276,0
182,134,258,252,0
147,96,300,340,0
150,143,294,284,0
150,143,294,284,0
167,136,312,315,0
199,164,256,270,0
195,195,249,270,0
195,188,242,249,0
181,139,287,333,1
206,188,249,259,0
188,153,277,284,0
199,192,252,266,0
213,195,256,245,0
206,178,238,224,0
185,153,273,277,0
181,122,270,329,0
185,157,266,277,0
178,143,259,266,0
167,151,277,300,0
188,150,249,284,0
195,153,266,266,0
171,149,268,267,0
202,167,259,266,1
209,186,259,248,0
188,174,259,277,0
158,114,269,314,0
34,94,301,403,0
202,185,245,259,0
195,188,245,256,0
207,182,252,255,0
61,90,297,387,1
167,118,305,322,0
139,115,287,343,0
195,157,256,266,0
192,171,252,238,0
174,157,249,256,0
164,150,277,287,0
202,192,252,259,0
201,179,248,256,0
181,167,252,284,0
199,181,238,235,0
209,188,256,252,0
110,0,445,447,1
122,52,343,347,1
135,90,310,387,0
188,181,259,263,0
185,97,347,263,0
0,59,419,362,0
202,185,245,249,0
158,122,311,310,0
195,164,284,287,0
199,143,259,245,0
207,184,257,271,0
178,161,267,316,0
164,118,298,319,0
195,199,242,249,0
93,0,306,385,0
180,154,282,255,0
154,61,320,325,0
180,192,252,326,0
108,52,357,403,0
72,36,358,426,0
178,115,277,284,0
178,206,231,270,0
171,52,315,291,0
188,143,277,305,0
91,110,306,412,0
209,200,281,338,0
195,185,249,242,0
143,115,280,329,0
157,136,273,326,0
167,139,277,305,0
174,171,245,277,0
135,87,246,230,0
178,136,277,245,0
167,136,242,231,0
167,143,284,298,0
174,165,267,335,0
188,171,235,242,0
159,119,277,305,0
160,150,280,287,0
181,181,273,266,0
159,86,280,283,0
185,150,252,270,0
178,129,301,354,0
209,195,266,294,1
185,164,273,308,0
178,73,308,242,0
178,171,280,280,0
195,185,238,259,0
193,117,263,237,0
185,146,277,270,0
115,152,283,428,0
181,178,273,284,0
188,150,277,270,0
191,174,259,279,0
157,108,259,270,1
126,66,303,402,0
192,199,256,259,0
171,146,254,254,0
181,108,298,277,0
203,184,235,237,0
227,181,280,266,0
195,129,305,294,0
136,150,291,301,0
199,177,272,265,0
150,125,259,305,0
74,0,359,448,0
200,199,250,263,0
167,170,224,280,0
180,212,233,289,0
202,202,249,266,0
146,170,211,281,0
199,164,259,259,0
171,121,272,272,0
185,129,256,238,0
178,153,252,266,1
202,153,284,252,1
94,48,355,419,0
0,90,359,395,0
175,188,227,256,0
206,127,255,208,0
160,111,319,350,0
185,132,284,284,0
206,195,252,263,0
178,118,277,291,0
178,164,249,280,0
154,100,312,342,0
206,195,249,270,0
206,202,249,249,0
219,219,248,269,0
134,118,251,257,0
195,174,294,315,0
66,27,357,364,0
175,147,303,332,0
188,160,259,280,0
181,171,266,284,0
188,129,291,301,0
188,195,252,277,0
181,115,301,333,0
171,181,256,291,0
132,106,355,391,0
192,202,252,298,0
195,202,245,263,0
199,206,235,245,0
164,125,278,248,0
164,136,308,357,0
84,56,263,319,0
168,218,235,291,0
153,171,242,287,0
132,136,242,277,0
172,85,297,315,1
198,191,245,273,0
62,101,350,329,0
209,132,298,284,0
163,146,262,302,0
144,103,259,247,0
184,117,268,252,0
188,181,249,263,0
126,28,342,338,0
198,191,255,269,0
145,92,316,303,0
181,146,294,315,0
167,171,270,266,0
174,76,301,249,0
148,128,319,349,0
167,139,245,263,0
215,134,290,219,0
199,185,273,287,0
178,149,260,273,0
202,160,266,238,0
166,126,272,278,0
164,129,254,240,0
195,157,280,284,0
164,136,235,231,0
177,149,283,333,1
83,59,298,350,0
185,185,298,277,0
181,115,284,266,0
213,195,241,234,0
154,37,330,272,0
212,162,265,265,0
157,139,280,319,0
164,80,305,322,0
139,69,315,245,0
192,174,263,280,0
192,160,230,223,0
188,136,315,291,0
170,52,328,311,0
115,34,321,444,0
