1, 106, 471, 138, 332, 1
1, 0, 460, 73, 414, 1
1, 101, 447, 111, 402, 1
1, 30, 424, 81, 376, 1
1, 85, 367, 152, 328, 1
1, 73, 393, 76, 351, 1
1, 116, 311, 185, 337, 1
1, 176, 380, 149, 323, 1
1, 52, 431, 80, 394, 1
1, 4, 488, 120, 376, 1
1, 65, 423, 80, 406, 1
1, 130, 293, 185, 350, 1
1, 62, 406, 91, 388, 1
1, 164, 388, 159, 353, 1
1, 42, 398, 128, 382, 1
1, 23, 443, 106, 368, 1
1, 12, 458, 90, 414, 1
1, 147, 403, 71, 377, 1
1, 133, 331, 130, 331, 1
1, 0, 482, 94, 414, 1
1, 39, 374, 78, 372, 1
1, 37, 439, 68, 426, 1
1, 15, 413, 73, 386, 1
1, 80, 427, 111, 389, 1
1, 144, 362, 141, 339, 1
1, 37, 463, 108, 356, 1
1, 81, 377, 60, 439, 1
1, 75, 332, 78, 379, 1
1, 53, 432, 99, 396, 1
1, 44, 426, 60, 411, 1
1, 167, 325, 140, 319, 1
1, 124, 369, 184, 356, 1
1, 74, 415, 110, 344, 1
1, 158, 346, 176, 323, 1
1, 130, 350, 100, 365, 1
1, 161, 309, 129, 304, 1
1, 116, 354, 137, 333, 1
1, 90, 366, 144, 329, 1
1, 182, 308, 162, 314, 1
1, 15, 427, 130, 426, 1
1, 0, 488, 60, 426, 1
1, 117, 335, 131, 327, 1
1, 174, 321, 166, 310, 1
1, 187, 330, 177, 309, 1
1, 96, 335, 131, 373, 1
1, 35, 448, 85, 370, 1
1, 157, 389, 108, 381, 1
1, 29, 487, 133, 418, 1
1, 123, 337, 130, 364, 1
1, 107, 354, 164, 361, 1
1, 61, 414, 140, 364, 1
1, 205, 326, 164, 354, 1
1, 88, 384, 61, 411, 1
1, 54, 402, 96, 396, 1
1, 15, 408, 63, 385, 1
1, 14, 438, 60, 419, 1
1, 111, 413, 152, 383, 1
1, 46, 386, 60, 393, 1
1, 126, 353, 142, 334, 1
1, 73, 431, 123, 366, 1
1, 0, 488, 60, 426, 1
1, 77, 415, 112, 345, 1
1, 8, 415, 60, 426, 1
1, 27, 488, 60, 426, 1
1, 1, 488, 64, 406, 1
1, 36, 472, 61, 427, 1
1, 159, 327, 116, 275, 1
1, 137, 335, 210, 373, 1
1, 12, 445, 65, 398, 1
1, 34, 365, 62, 426, 1
1, 0, 488, 61, 427, 1
1, 0, 488, 61, 427, 1
1, 128, 331, 146, 344, 1
1, 0, 452, 61, 425, 1
1, 13, 447, 61, 426, 1
1, 15, 486, 65, 425, 1
1, 139, 417, 143, 354, 1
1, 90, 396, 88, 367, 1
1, 112, 332, 109, 325, 1
1, 95, 401, 85, 407, 1
1, 156, 236, 162, 273, 1
1, 126, 342, 146, 317, 1
1, 97, 387, 100, 397, 1
1, 76, 433, 62, 351, 1
1, 48, 378, 114, 315, 1
1, 151, 302, 135, 283, 1
1, 101, 384, 82, 387, 1
1, 82, 362, 98, 348, 1
1, 138, 332, 151, 369, 1
1, 124, 346, 121, 317, 1
1, 77, 409, 69, 396, 1
1, 132, 311, 130, 334, 1
1, 138, 382, 102, 285, 1
1, 76, 353, 144, 402, 1
1, 129, 321, 105, 292, 1
1, 119, 315, 124, 318, 1
1, 65, 431, 63, 410, 1
1, 129, 317, 152, 374, 1
1, 143, 340, 106, 273, 1
1, 151, 327, 159, 382, 1
1, 121, 372, 87, 349, 1
1, 97, 332, 139, 340, 1
1, 20, 349, 107, 406, 1
1, 54, 398, 90, 411, 1
1, 172, 279, 176, 287, 1
1, 121, 360, 139, 386, 1
1, 128, 377, 134, 360, 1
1, 130, 309, 137, 315, 1
1, 50, 362, 165, 340, 1
1, 129, 367, 181, 313, 1
1, 162, 323, 165, 334, 1
1, 97, 363, 142, 378, 1
1, 92, 401, 61, 391, 1
1, 63, 348, 91, 424, 1
1, 170, 335, 167, 315, 1
1, 148, 341, 105, 315, 1
1, 27, 456, 61, 426, 1
1, 171, 306, 201, 348, 1
1, 100, 398, 93, 391, 1
1, 118, 405, 153, 369, 1
1, 49, 406, 67, 421, 1
1, 128, 323, 163, 348, 1
1, 133, 274, 139, 302, 1
1, 90, 409, 116, 382, 1
1, 107, 476, 61, 427, 1
1, 91, 396, 111, 387, 1
1, 24, 344, 138, 353, 1
1, 130, 322, 124, 339, 1
1, 120, 344, 80, 359, 1
1, 106, 331, 151, 375, 1
1, 99, 398, 40, 360, 1
1, 82, 434, 113, 415, 1
1, 32, 453, 131, 444, 1
1, 31, 388, 112, 459, 1
1, 66, 369, 125, 423, 1
1, 103, 411, 105, 404, 1
1, 146, 295, 212, 345, 1
1, 129, 355, 139, 359, 1
1, 141, 341, 171, 382, 1
1, 117, 275, 162, 356, 1
1, 166, 308, 173, 334, 1
1, 74, 488, 153, 407, 1
1, 79, 384, 102, 402, 1
1, 83, 373, 129, 352, 1
1, 43, 418, 65, 424, 1
1, 31, 346, 100, 425, 1
1, 112, 401, 126, 386, 1
1, 108, 349, 111, 376, 1
1, 157, 319, 147, 371, 1
1, 54, 421, 141, 374, 1
1, 0, 488, 78, 393, 1
1, 151, 310, 168, 312, 1
1, 104, 352, 34, 324, 1
1, 91, 459, 77, 446, 1
1, 36, 475, 121, 411, 1
1, 15, 473, 61, 427, 1
1, 131, 297, 127, 348, 1
1, 87, 408, 140, 347, 1
1, 93, 411, 83, 414, 1
1, 67, 401, 149, 339, 1
1, 111, 346, 130, 366, 1
1, 70, 383, 125, 376, 1
1, 72, 411, 68, 411, 1
1, 22, 488, 62, 407, 1
1, 96, 352, 99, 391, 1
1, 179, 334, 126, 327, 1
1, 0, 447, 61, 398, 1
1, 86, 387, 71, 331, 1
1, 31, 383, 66, 420, 1
1, 152, 296, 159, 291, 1
1, 132, 368, 133, 353, 1
1, 175, 330, 147, 303, 1
1, 137, 338, 130, 304, 1
1, 155, 316, 194, 365, 1
1, 144, 364, 132, 375, 1
1, 220, 314, 181, 279, 1
1, 125, 338, 177, 373, 1
1, 144, 380, 121, 399, 1
1, 55, 396, 138, 375, 1
1, 86, 361, 102, 359, 1
1, 115, 398, 72, 376, 1
1, 114, 372, 114, 394, 1
1, 79, 370, 134, 337, 1
1, 63, 451, 132, 398, 1
1, 121, 356, 97, 337, 1
1, 145, 336, 122, 376, 1
1, 103, 396, 48, 434, 1
1, 112, 399, 62, 380, 1
1, 98, 365, 122, 356, 1
1, 153, 341, 129, 369, 1
1, 156, 346, 148, 345, 1
1, 28, 470, 71, 443, 1
1, 19, 479, 42, 456, 1
1, 114, 398, 81, 437, 1
1, 13, 454, 31, 441, 1
1, 102, 333, 89, 371, 1
1, 0, 488, 35, 456, 1
1, 64, 419, 150, 351, 1
1, 76, 412, 91, 368, 1
1, 32, 488, 65, 383, 1
1, 0, 488, 31, 456, 1
1, 124, 343, 117, 379, 1
1, 14, 400, 92, 419, 1
1, 103, 403, 147, 322, 1
1, 104, 374, 31, 386, 1
1, 102, 400, 106, 376, 1
1, 53, 429, 42, 453, 1
1, 144, 336, 112, 366, 1
1, 74, 449, 71, 428, 1
1, 141, 340, 133, 346, 1
1, 137, 355, 113, 391, 1
1, 129, 321, 93, 390, 1
1, 69, 435, 125, 371, 1
1, 136, 378, 123, 338, 1
1, 79, 404, 166, 355, 1
1, 129, 356, 123, 361, 1
1, 92, 393, 114, 360, 1
1, 163, 328, 140, 301, 1
1, 153, 343, 97, 405, 1
1, 169, 325, 161, 344, 1
1, 77, 353, 95, 332, 1
1, 112, 360, 121, 330, 1
1, 127, 365, 57, 439, 1
1, 97, 394, 101, 383, 1
1, 40, 468, 38, 449, 1
1, 80, 377, 118, 371, 1
1, 154, 335, 116, 361, 1
1, 69, 414, 78, 443, 1
1, 0, 488, 31, 456, 1
1, 132, 361, 93, 358, 1
1, 108, 421, 64, 424, 1
1, 129, 354, 203, 373, 1
1, 1, 480, 121, 386, 1
1, 104, 375, 51, 414, 1
1, 120, 374, 116, 365, 1
1, 84, 417, 92, 387, 1
1, 90, 415, 113, 376, 1
1, 125, 366, 108, 364, 1
1, 140, 369, 148, 326, 1
1, 60, 433, 94, 373, 1
1, 95, 350, 101, 381, 1
1, 125, 370, 97, 365, 1
1, 84, 389, 131, 379, 1
1, 158, 432, 80, 400, 1
1, 53, 420, 57, 427, 1
1, 117, 336, 67, 380, 1
1, 147, 300, 171, 313, 1
1, 102, 422, 45, 447, 1
1, 138, 355, 109, 362, 1
1, 15, 457, 30, 449, 1
1, 41, 455, 52, 441, 1
1, 62, 406, 117, 380, 1
1, 0, 480, 116, 371, 1
1, 101, 366, 70, 359, 1
1, 93, 365, 115, 408, 1
1, 101, 369, 35, 444, 1
1, 82, 407, 68, 402, 1
1, 10, 471, 73, 412, 1
1, 92, 417, 58, 340, 1
1, 55, 461, 30, 455, 1
1, 55, 473, 93, 402, 1
1, 28, 443, 65, 446, 1
1, 82, 402, 55, 412, 1
1, 122, 362, 130, 388, 1
1, 50, 422, 44, 456, 1
1, 22, 191, 111, 222, 1
1, 156, 301, 132, 233, 1
1, 330, 466, 119, 286, 1
1, 79, 302, 183, 344, 1
1, 27, 446, 88, 392, 1
1, 115, 353, 128, 356, 1
1, 153, 365, 156, 328, 1
1, 72, 351, 140, 342, 1
1, 20, 485, 85, 389, 1
1, 205, 299, 167, 304, 1
1, 117, 332, 143, 398, 1
1, 146, 399, 148, 321, 1
1, 71, 395, 61, 379, 1
1, 124, 385, 146, 364, 1
1, 164, 336, 177, 309, 1
1, 119, 423, 62, 398, 1
1, 43, 391, 61, 425, 1
1, 85, 374, 112, 421, 1
1, 0, 488, 98, 388, 1
1, 142, 298, 176, 327, 1
1, 168, 256, 168, 270, 1
1, 135, 228, 221, 334, 1
1, 147, 233, 174, 276, 1
1, 112, 191, 213, 306, 1
1, 131, 217, 155, 248, 1
1, 190, 272, 210, 288, 1
1, 178, 259, 189, 272, 1
1, 162, 274, 163, 342, 1
1, 88, 228, 156, 318, 1
1, 95, 191, 213, 321, 1
1, 105, 202, 211, 282, 1
1, 189, 298, 186, 258, 1
1, 263, 398, 181, 277, 1
1, 112, 221, 164, 303, 1
1, 187, 293, 232, 329, 1
1, 140, 265, 149, 268, 1
1, 169, 279, 133, 254, 1
1, 130, 250, 151, 288, 1
1, 125, 226, 140, 297, 1
1, 248, 410, 195, 280, 1
1, 210, 300, 96, 269, 1
1, 146, 236, 146, 226, 1
1, 170, 291, 100, 228, 1
1, 103, 231, 194, 306, 1
1, 99, 223, 204, 350, 1
1, 139, 279, 143, 264, 1
1, 117, 258, 110, 237, 1
1, 146, 274, 138, 266, 1
1, 143, 286, 162, 281, 1
1, 160, 279, 140, 253, 1
1, 220, 334, 183, 268, 1
1, 208, 289, 211, 269, 1
1, 178, 272, 184, 264, 1
1, 134, 269, 234, 335, 1
1, 78, 235, 104, 406, 1
1, 68, 222, 197, 379, 1
1, 119, 224, 136, 235, 1
1, 251, 396, 190, 291, 1
1, 246, 425, 239, 368, 1
1, 141, 267, 157, 370, 1
1, 61, 193, 195, 317, 1
1, 145, 246, 166, 303, 1
1, 188, 337, 171, 303, 1
1, 125, 272, 95, 259, 1
1, 222, 330, 104, 241, 1
1, 169, 300, 88, 226, 1
1, 127, 272, 181, 340, 1
1, 235, 333, 210, 359, 1
1, 30, 162, 213, 311, 1
1, 122, 285, 121, 239, 1
1, 141, 228, 224, 299, 1
1, 152, 275, 178, 257, 1
1, 100, 216, 198, 323, 1
1, 118, 224, 229, 342, 1
1, 129, 308, 175, 348, 1
1, 130, 254, 257, 400, 1
1, 49, 178, 208, 365, 1
1, 210, 291, 185, 286, 1
1, 54, 204, 187, 304, 1
1, 88, 218, 201, 321, 1
1, 201, 300, 188, 320, 1
1, 107, 198, 196, 298, 1
1, 157, 239, 177, 284, 1
1, 16, 195, 164, 271, 1
1, 193, 263, 141, 247, 1
1, 186, 292, 227, 315, 1
1, 168, 338, 206, 332, 1
1, 169, 257, 227, 308, 1
1, 179, 268, 192, 254, 1
1, 170, 280, 101, 219, 1
1, 186, 298, 231, 333, 1
1, 85, 308, 158, 324, 1
1, 89, 213, 191, 284, 1
1, 257, 375, 187, 302, 1
1, 173, 239, 150, 227, 1
1, 129, 271, 140, 343, 1
1, 85, 231, 137, 277, 1
1, 170, 241, 189, 280, 1
1, 141, 258, 198, 258, 1
1, 170, 258, 192, 267, 1
1, 237, 333, 196, 277, 1
1, 171, 304, 130, 250, 1
1, 175, 264, 195, 325, 1
1, 128, 207, 151, 251, 1
1, 217, 358, 168, 284, 1
1, 139, 286, 129, 280, 1
1, 257, 422, 167, 337, 1
1, 116, 225, 161, 317, 1
1, 110, 228, 158, 274, 1
1, 79, 257, 85, 304, 1
1, 81, 200, 165, 316, 1
1, 22, 192, 189, 311, 1
1, 187, 342, 186, 288, 1
1, 116, 245, 211, 324, 1
1, 181, 309, 163, 265, 1
1, 138, 285, 142, 336, 1
1, 169, 290, 154, 257, 1
1, 73, 186, 188, 289, 1
1, 173, 255, 259, 332, 1
1, 146, 229, 178, 269, 1
1, 157, 271, 184, 302, 1
1, 174, 276, 185, 303, 1
1, 170, 321, 175, 294, 1
1, 210, 257, 180, 227, 1
1, 122, 320, 164, 280, 1
1, 226, 365, 222, 316, 1
1, 62, 310, 160, 335, 1
1, 200, 311, 202, 265, 1
1, 117, 271, 125, 316, 1
1, 222, 427, 164, 329, 1
1, 131, 251, 189, 297, 1
1, 155, 262, 160, 271, 1
1, 135, 262, 167, 289, 1
1, 113, 269, 190, 307, 1
1, 39, 212, 245, 363, 1
1, 111, 323, 154, 279, 1
1, 184, 260, 185, 266, 1
1, 171, 325, 166, 359, 1
1, 199, 305, 171, 307, 1
1, 65, 194, 168, 292, 1
1, 128, 260, 210, 366, 1
1, 157, 261, 173, 264, 1
1, 119, 237, 177, 284, 1
1, 108, 211, 174, 307, 1
1, 241, 308, 153, 257, 1
1, 149, 250, 169, 260, 1
1, 161, 330, 176, 264, 1
1, 197, 304, 184, 278, 1
1, 88, 194, 152, 273, 1
1, 211, 304, 179, 257, 1
1, 182, 297, 248, 308, 1
1, 164, 246, 220, 300, 1
1, 74, 223, 171, 304, 1
1, 109, 195, 217, 327, 1
1, 138, 244, 187, 288, 1
1, 154, 229, 207, 311, 1
1, 123, 240, 169, 339, 1
1, 187, 290, 214, 284, 1
1, 156, 249, 204, 296, 1
1, 100, 240, 125, 363, 1
1, 82, 285, 195, 325, 1
1, 133, 257, 248, 309, 1
1, 43, 199, 173, 307, 1
1, 133, 244, 226, 304, 1
1, 171, 250, 191, 280, 1
1, 164, 329, 136, 345, 1
1, 126, 211, 184, 287, 1
1, 143, 276, 177, 284, 1
1, 51, 427, 135, 387, 1
1, 116, 258, 133, 302, 1
1, 134, 265, 196, 302, 1
1, 194, 303, 111, 245, 1
1, 208, 329, 131, 248, 1
1, 208, 314, 204, 327, 1
1, 138, 237, 206, 291, 1
1, 130, 281, 153, 346, 1
1, 111, 218, 195, 337, 1
1, 175, 272, 204, 305, 1
1, 119, 254, 235, 342, 1
1, 161, 282, 175, 295, 1
1, 112, 244, 150, 290, 1
1, 197, 276, 222, 315, 1
1, 170, 268, 147, 292, 1
1, 179, 257, 145, 239, 1
1, 112, 253, 188, 274, 1
1, 155, 276, 187, 321, 1
1, 99, 265, 134, 299, 1
1, 151, 246, 184, 302, 1
1, 244, 316, 165, 310, 1
1, 105, 325, 162, 368, 1
1, 200, 295, 182, 332, 1
1, 48, 360, 90, 348, 1
1, 96, 347, 159, 292, 1
1, 86, 411, 111, 419, 1
1, 85, 384, 109, 341, 1
1, 92, 381, 104, 369, 1
1, 58, 318, 113, 339, 1
1, 134, 345, 110, 340, 1
1, 142, 375, 127, 355, 1
1, 160, 328, 163, 338, 1
1, 206, 341, 154, 285, 1
1, 152, 331, 161, 341, 1
1, 142, 325, 167, 331, 1
1, 87, 347, 120, 309, 1
1, 134, 341, 129, 390, 1
1, 12, 393, 61, 368, 1
1, 28, 469, 60, 426, 1
1, 110, 344, 91, 315, 1
1, 85, 406, 79, 365, 1
1, 99, 384, 97, 400, 1
1, 100, 369, 130, 392, 1
1, 110, 401, 66, 426, 1
1, 99, 424, 130, 379, 1
1, 81, 334, 175, 366, 1
1, 10, 477, 144, 367, 1
1, 102, 332, 112, 378, 1
1, 64, 409, 94, 364, 1
1, 130, 286, 179, 356, 1
1, 81, 463, 73, 425, 1
1, 96, 403, 143, 398, 1
1, 138, 444, 117, 370, 1
1, 2, 447, 77, 426, 1
1, 78, 396, 117, 389, 1
1, 115, 371, 75, 377, 1
1, 173, 359, 80, 278, 1
1, 73, 455, 63, 426, 1
1, 232, 296, 204, 295, 1
1, 247, 305, 184, 293, 1
1, 110, 404, 114, 383, 1
1, 44, 455, 141, 305, 1
1, 118, 334, 135, 355, 1
1, 0, 488, 61, 426, 1
1, 149, 360, 162, 324, 1
1, 199, 325, 200, 272, 1
1, 187, 325, 152, 306, 1
1, 116, 369, 102, 341, 1
1, 91, 429, 141, 335, 1
1, 22, 458, 66, 418, 1
1, 151, 362, 146, 357, 1
1, 126, 354, 137, 332, 1
1, 195, 314, 136, 394, 1
1, 204, 346, 135, 356, 1
1, 161, 315, 144, 310, 1
1, 99, 357, 100, 344, 1
1, 104, 297, 163, 356, 1
1, 77, 389, 78, 424, 1
1, 153, 341, 121, 399, 1
1, 89, 384, 150, 365, 1
1, 111, 382, 137, 417, 1
1, 23, 401, 114, 377, 1
1, 179, 366, 152, 333, 1
1, 71, 295, 165, 353, 1
1, 69, 407, 139, 344, 1
1, 163, 350, 141, 344, 1
1, 190, 283, 177, 293, 1
1, 35, 428, 153, 377, 1
1, 0, 488, 62, 426, 1
1, 156, 279, 170, 324, 1
1, 71, 436, 85, 378, 1
1, 165, 360, 114, 386, 1
1, 81, 345, 167, 338, 1
1, 67, 385, 144, 415, 1
1, 39, 405, 61, 426, 1
1, 196, 288, 181, 284, 1
1, 137, 311, 206, 345, 1
1, 63, 316, 80, 359, 1
1, 71, 385, 60, 386, 1
1, 57, 304, 107, 331, 1
1, 141, 327, 154, 305, 1
1, 169, 328, 112, 337, 1
1, 116, 325, 144, 366, 1
1, 163, 326, 162, 322, 1
1, 29, 488, 60, 426, 1
1, 164, 330, 226, 366, 1
1, 150, 337, 141, 299, 1
1, 148, 347, 111, 410, 1
1, 0, 488, 60, 426, 1
1, 0, 488, 60, 426, 1
1, 139, 374, 79, 385, 1
1, 20, 425, 89, 386, 1
1, 88, 377, 115, 380, 1
1, 139, 365, 136, 409, 1
1, 0, 488, 60, 426, 1
1, 127, 370, 98, 337, 1
1, 14, 473, 60, 395, 1
1, 126, 395, 86, 360, 1
1, 202, 308, 152, 280, 1
1, 0, 481, 99, 379, 1
1, 99, 429, 79, 331, 1
1, 147, 299, 214, 338, 1
1, 120, 264, 127, 329, 1
1, 125, 369, 104, 364, 1
1, 87, 328, 163, 326, 1
1, 131, 343, 141, 337, 1
1, 89, 383, 87, 395, 1
1, 169, 316, 182, 304, 1
1, 61, 398, 116, 406, 1
1, 167, 324, 148, 359, 1
1, 44, 434, 117, 381, 1
1, 47, 462, 96, 392, 1
1, 49, 415, 70, 414, 1
1, 0, 487, 111, 360, 1
1, 102, 388, 95, 387, 1
1, 142, 378, 171, 326, 1
1, 127, 343, 130, 320, 1
1, 143, 350, 143, 372, 1
1, 62, 420, 75, 426, 1
1, 152, 306, 81, 333, 1
1, 87, 401, 105, 389, 1
1, 42, 469, 89, 390, 1
1, 0, 487, 62, 422, 1
1, 67, 399, 60, 426, 1
1, 2, 488, 60, 426, 1
1, 120, 344, 161, 331, 1
1, 100, 365, 114, 406, 1
1, 82, 268, 178, 381, 1
1, 143, 351, 130, 316, 1
1, 96, 396, 90, 370, 1
1, 152, 302, 176, 302, 1
1, 91, 379, 96, 379, 1
1, 100, 349, 127, 356, 1
1, 0, 488, 60, 426, 1
1, 81, 423, 60, 426, 1
1, 124, 389, 103, 345, 1
1, 175, 349, 184, 299, 1
1, 227, 326, 178, 315, 1
1, 163, 331, 143, 297, 1
1, 0, 484, 80, 422, 1
1, 0, 476, 60, 426, 1
1, 134, 325, 150, 364, 1
1, 105, 416, 104, 361, 1
1, 92, 426, 188, 356, 1
1, 189, 334, 180, 328, 1
1, 80, 381, 142, 373, 1
1, 0, 486, 60, 426, 1
1, 121, 352, 98, 414, 1
1, 121, 344, 102, 361, 1
1, 86, 466, 60, 426, 1
1, 130, 331, 155, 318, 1
1, 95, 425, 66, 426, 1
1, 162, 322, 163, 340, 1
1, 116, 326, 140, 414, 1
1, 189, 323, 182, 313, 1
1, 186, 323, 178, 304, 1
1, 192, 301, 217, 324, 1
1, 152, 331, 151, 350, 1
1, 0, 488, 109, 395, 1
1, 95, 366, 123, 322, 1
1, 99, 434, 153, 416, 1
1, 113, 366, 112, 389, 1
1, 170, 320, 173, 287, 1
1, 144, 325, 131, 324, 1
1, 94, 415, 137, 348, 1
1, 19, 488, 61, 426, 1
1, 87, 393, 99, 376, 1
1, 144, 328, 207, 354, 1
1, 138, 396, 96, 370, 1
1, 20, 488, 62, 417, 1
1, 203, 321, 122, 326, 1
1, 203, 305, 179, 295, 1
1, 159, 322, 146, 338, 1
1, 136, 345, 144, 325, 1
1, 199, 265, 146, 318, 1
1, 201, 327, 177, 292, 1
1, 66, 352, 206, 353, 1
